ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Lacko L.,5,121,5010,486,6,4,6,4,6,4,,,,,3,0,Completed,1.02,15
6,Melbourne,Australian Open,20/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Berdych T.,17,10,1980,3060,6,2,6,4,6,4,,,,,3,0,Completed,1.53,2.5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Karlovic I.,11,21,2750,1795,6,3,6,2,6,4,,,,,3,0,Completed,1.25,4
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Paire B.,8,47,3415,960,6,1,4,6,6,4,6,4,,,3,1,Completed,1.2,4.5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Ferrer D.,14,23,2350,1740,7,5,6,7,7,6,6,4,,,3,1,Completed,1.44,2.75
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Istomin D.,Carreno Busta P.,117,31,498,1370,6,4,4,6,6,4,4,6,6,2,3,2,Completed,3.4,1.33
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Zverev A.,9,24,3195,1655,4,6,6,3,6,7,6,3,6,2,3,2,Completed,1.3,3.5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Simon G.,3,25,5290,1585,6,2,7,6,3,6,6,3,,,3,1,Completed,1.16,5
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Kohlschreiber P.,6,33,3625,1325,6,3,7,6,6,4,,,,,3,0,Completed,1.22,4.33
6,Melbourne,Australian Open,21/1/17,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Gasquet R.,15,18,2135,1885,6,3,6,2,6,4,,,,,3,0,Completed,1.57,2.37
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Zverev M.,Murray A.,50,1,894,12560,7,5,5,7,6,2,6,4,,,3,1,Completed,15,1.02
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Seppi A.,4,89,5155,635,7,6,7,6,7,6,,,,,3,0,Completed,1.1,7
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Evans D.,12,51,2505,886,6,7,6,2,6,4,6,4,,,3,1,Completed,1.22,4.33
6,Melbourne,Australian Open,22/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Nishikori K.,17,5,1980,5010,6,7,6,4,6,1,4,6,6,3,3,2,Completed,1.66,2.2
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Goffin D.,Thiem D.,11,8,2750,3415,5,7,7,6,6,2,6,2,,,3,1,Completed,1.66,2.2
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Istomin D.,15,117,2135,498,2,6,7,6,6,2,6,1,,,3,1,Completed,1.11,6.5
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Bautista Agut R.,3,14,5290,2350,7,6,3,6,6,4,6,1,,,3,1,Completed,1.2,4.5
6,Melbourne,Australian Open,23/1/17,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,9,6,3195,3625,6,3,6,3,4,6,6,4,,,3,1,Completed,1.4,3
6,Melbourne,Australian Open,24/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Tsonga J.W.,4,12,5155,2505,7,6,6,4,6,3,,,,,3,0,Completed,1.61,2.3
6,Melbourne,Australian Open,24/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Zverev M.,17,50,1980,894,6,1,7,5,6,2,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,25/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Dimitrov G.,Goffin D.,15,11,2135,2750,6,3,6,2,6,4,,,,,3,0,Completed,1.57,2.37
6,Melbourne,Australian Open,25/1/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Raonic M.,9,3,3195,5290,6,4,7,6,6,4,,,,,3,0,Completed,1.66,2.2
6,Melbourne,Australian Open,26/1/17,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Wawrinka S.,17,4,1980,5155,7,5,6,3,1,6,4,6,6,3,3,2,Completed,1.53,2.5
6,Melbourne,Australian Open,27/1/17,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Dimitrov G.,9,15,3195,2135,6,3,5,7,7,6,6,7,6,4,3,2,Completed,1.36,3.25
6,Melbourne,Australian Open,29/1/17,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Nadal R.,17,9,1980,3195,6,4,3,6,6,1,3,6,6,3,3,2,Completed,2.2,1.72
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Basic M.,Haase R.,138,65,432,762,7,6,6,4,6,4,,,,,3,0,Completed,3,1.36
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Stakhovsky S.,16,60,1835,780,3,6,6,3,6,4,6,4,,,3,1,Completed,1.12,6
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Edmund K.,81,88,661,625,1,6,7,6,4,6,6,3,6,1,3,2,Completed,3.75,1.25
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Brands D.,Estrella Burgos V.,151,55,393,797,6,4,7,6,4,6,6,1,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Kohlschreiber P.,7,34,4235,1185,6,4,6,3,6,3,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Krajicek A.,Wu D.,103,243,571,218,6,4,6,1,6,3,,,,,3,0,Completed,1.66,2.1
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Mayer L.,20,36,1645,1105,6,2,7,6,4,6,7,6,,,3,1,Completed,1.5,2.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Delbonis F.,Karlovic I.,53,24,815,1485,7,6,6,4,2,1,,,,,2,0,Retired,4,1.22
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,De Bakker T.,13,98,2405,607,6,7,7,5,6,2,6,4,,,3,1,Completed,1.07,9
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Cervantes I.,91,72,620,703,6,4,3,6,6,1,6,4,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Bhambri Y.,6,96,4560,610,7,5,6,1,6,2,,,,,3,0,Completed,1.005,34
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Herbert P.H.,Andujar P.,167,62,313,770,5,7,6,4,7,6,6,2,,,3,1,Completed,1.5,2.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Benneteau J.,73,696,694,38,6,3,6,7,6,3,7,6,,,3,1,Completed,1.22,4
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Mathieu P.H.,27,97,1430,609,6,4,6,4,6,4,,,,,3,0,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Pospisil V.,15,39,2145,1075,6,7,6,3,6,2,6,4,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Coric B.,61,40,773,1066,6,2,6,2,6,3,,,,,3,0,Completed,3.75,1.25
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Olivo R.,Vesely J.,174,50,296,840,7,6,2,6,1,6,6,4,6,4,3,2,Completed,5.5,1.14
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Chung H.,1,52,16790,821,6,3,6,2,6,4,,,,,3,0,Completed,1.002,41
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Krajinovic F.,69,102,727,574,6,2,6,1,,,,,,,2,0,Retired,1.36,3
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Berankis R.,35,85,1160,641,6,1,3,6,6,4,6,2,,,3,1,Completed,1.18,4.5
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Querrey S.,77,58,678,785,6,7,4,6,6,4,6,2,,,2,2,Retired,3.5,1.28
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Nishioka Y.,41,117,1065,501,7,6,6,1,6,4,,,,,3,0,Completed,1.44,2.62
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Rubin N.,Paire B.,328,18,146,1703,7,6,7,6,7,6,,,,,3,0,Completed,9,1.06
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Dodig I.,187,78,274,678,6,4,6,7,6,4,7,5,,,3,1,Completed,6,1.12
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Jasika O.,Marchenko I.,310,76,159,688,6,4,3,6,6,0,6,4,,,3,1,Completed,6,1.12
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Lorenzi P.,28,57,1420,795,6,3,7,6,6,3,,,,,3,0,Completed,1.06,9
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Gabashvili T.,29,44,1290,933,3,6,7,6,6,4,7,6,,,3,1,Completed,1.61,2.2
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Trungelliti M.,Kovalik J.,210,251,244,215,6,4,7,6,7,5,,,,,3,0,Completed,2.1,1.66
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Basilashvili N.,3,118,8165,493,6,2,6,1,6,2,,,,,3,0,Completed,1.01,26
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Carreno-Busta P.,30,68,1260,734,6,2,7,5,6,2,,,,,3,0,Completed,1.1,7
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Klizan M.,21,43,1640,955,6,2,6,3,4,6,2,6,6,2,3,2,Completed,1.1,7
6,Melbourne,Australian Open,18/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Baghdatis M.,10,46,2725,894,6,4,4,6,6,4,6,2,,,3,1,Completed,1.14,5.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Kuznetsov An.,Harrison R.,74,134,693,448,7,5,6,4,6,4,,,,,3,0,Completed,1.36,3
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Groth S.,Mannarino A.,67,48,747,880,7,6,6,4,3,6,6,3,,,3,1,Completed,2.62,1.44
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Schwartzman D.,95,89,611,621,3,6,5,7,7,6,5,0,,,1,2,Retired,1.3,3.4
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Pouille L.,14,90,2270,621,6,1,6,4,6,4,,,,,3,0,Completed,1.06,10
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Fratangelo B.,225,132,233,458,6,2,6,2,6,2,,,,,3,0,Completed,1.5,2.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Gulbis E.,31,79,1255,661,7,5,2,6,6,7,6,3,11,1,3,2,Completed,1.33,3.25
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Fognini F.,38,23,1105,1515,7,6,7,6,6,7,7,6,,,3,1,Completed,1.72,2
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Kukushkin M.,33,94,1191,612,6,3,6,4,6,3,,,,,3,0,Completed,1.66,2.1
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Ram R.,Anderson K.,93,12,617,2475,7,6,6,7,6,3,3,0,,,2,1,Retired,9,1.07
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Ebden M.,80,106,661,557,6,2,4,6,6,1,6,4,,,3,1,Completed,1.4,2.75
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Zverev A.,2,83,8945,647,6,1,6,2,6,3,,,,,3,0,Completed,1.02,17
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Evans D.,19,185,1690,274,6,1,6,0,6,4,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,Darcis S.,75,110,693,538,2,6,3,6,6,3,7,5,6,1,3,2,Completed,1.53,2.37
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Jaziri M.,42,104,1000,566,7,5,3,6,4,6,7,6,8,6,3,2,Completed,1.28,3.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Giraldo S.,Young D.,70,47,723,882,6,4,1,6,6,3,6,2,,,3,1,Completed,2.5,1.5
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Nadal R.,45,5,900,5230,7,6,4,6,3,6,7,6,6,2,3,2,Completed,8,1.08
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Janowicz J.,11,56,2495,795,6,3,7,6,6,3,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Becker B.,87,101,633,597,6,1,6,3,2,6,6,2,,,3,1,Completed,1.83,1.83
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Bedene A.,32,49,1240,867,6,3,6,4,7,6,,,,,3,0,Completed,1.57,2.25
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Gimeno-Traver D.,108,100,543,598,6,1,3,6,6,3,6,2,,,3,1,Completed,1.25,3.75
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Thompson J.,37,143,1105,414,6,2,6,3,6,2,,,,,3,0,Completed,1.36,3
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Sugita Y.,25,124,1485,481,6,1,6,3,6,2,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Mahut N.,Cecchinato M.,63,92,767,618,4,6,6,2,6,2,6,2,,,3,1,Completed,1.06,9
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Bolelli S.,Baker B.,64,N/A,765,N/A,7,6,7,6,6,7,7,6,,,3,1,Completed,1.1,7
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Istomin D.,17,59,1720,781,6,7,6,4,6,4,6,4,,,3,1,Completed,1.2,4.33
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Gojowczyk P.,8,223,4145,234,6,4,6,4,6,2,,,,,3,0,Completed,1.04,13
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Ito T.,188,125,272,477,6,4,6,3,6,7,6,2,,,3,1,Completed,1.3,3.4
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Rosol L.,Daniel T.,51,99,827,603,7,6,7,5,5,7,6,7,6,1,3,2,Completed,1.33,3.25
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Fritz T.,22,155,1525,372,6,4,3,6,0,6,6,3,6,4,3,2,Completed,1.44,2.62
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Munoz-De La Nava D.,26,71,1475,718,4,6,4,6,6,1,7,6,6,3,3,2,Completed,1.12,6
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Duckworth J.,308,129,160,460,7,6,6,2,6,4,,,,,3,0,Completed,1.44,2.62
6,Melbourne,Australian Open,19/1/16,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Tursunov D.,4,N/A,6865,N/A,7,6,6,3,,,,,,,2,0,Retired,1.01,26
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Krajicek A.,7,103,4235,571,6,3,7,6,6,3,,,,,3,0,Completed,1.03,15
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Dzumhur D.,16,81,1835,661,6,4,0,6,6,4,6,2,,,3,1,Completed,1.04,13
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Delbonis F.,Olivo R.,53,174,815,296,7,6,3,6,6,7,7,5,6,2,3,2,Completed,1.36,3
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Almagro N.,20,73,1645,694,6,3,6,1,6,3,,,,,3,0,Completed,1.36,3
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Donskoy E.,15,91,2145,620,6,3,5,7,7,6,4,6,7,5,3,2,Completed,1.11,6.5
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Dolgopolov O.,3,35,8165,1160,6,3,7,5,6,1,,,,,3,0,Completed,1.06,10
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista R.,Lajovic D.,21,77,1640,678,4,6,6,2,4,6,6,2,6,1,3,2,Completed,1.12,6
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Basic M.,6,138,4560,432,6,4,6,0,6,3,,,,,3,0,Completed,1.03,15
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Ramos-Vinolas A.,13,61,2405,773,6,4,6,3,7,6,,,,,3,0,Completed,1.11,6.5
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Trungelliti M.,28,210,1420,244,6,3,4,6,6,2,7,5,,,3,1,Completed,1.04,13
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Garcia-Lopez G.,Brands D.,27,151,1430,393,4,6,6,1,7,6,6,3,,,3,1,Completed,1.36,3
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Cuevas P.,30,41,1260,1065,6,4,7,5,7,6,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Jasika O.,10,310,2725,159,7,5,6,1,6,4,,,,,3,0,Completed,1.02,17
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Herbert P.H.,Rubin N.,167,328,313,146,6,3,6,4,6,0,,,,,3,0,Completed,1.36,3
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Kudla D.,29,69,1290,727,7,5,6,4,6,4,,,,,3,0,Completed,1.33,3.25
6,Melbourne,Australian Open,20/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Halys Q.,1,187,16790,274,6,1,6,2,7,6,,,,,3,0,Completed,1,51
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Granollers M.,11,80,2495,661,6,3,7,6,7,6,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Mahut N.,25,63,1485,767,7,5,6,4,6,1,,,,,3,0,Completed,1.2,4.33
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Sousa J.,Giraldo S.,33,70,1191,723,6,3,7,5,3,6,6,1,,,3,1,Completed,1.36,3
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Robert S.,Ram R.,225,93,233,617,6,1,6,7,4,6,7,5,7,5,3,2,Completed,1.57,2.25
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Robredo T.,14,42,2270,1000,7,6,7,6,7,5,,,,,3,0,Completed,1.07,9
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Pella G.,19,75,1690,693,7,6,6,7,7,6,6,7,6,4,3,2,Completed,1.11,6.5
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Groth S.,2,67,8945,747,6,0,6,4,6,1,,,,,3,0,Completed,1.01,21
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Sela D.,Verdasco F.,87,45,633,900,4,6,6,3,6,3,7,6,,,3,1,Completed,4,1.22
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Troicki V.,Smyczek T.,26,108,1475,543,6,4,7,6,7,6,,,,,3,0,Completed,1.18,4.5
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Johnson S.,Bellucci T.,32,37,1240,1105,6,3,6,2,6,2,,,,,3,0,Completed,1.53,2.37
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Millman J.,Muller G.,95,38,611,1105,4,6,6,4,6,2,4,6,7,5,3,2,Completed,3.75,1.25
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Kuznetsov An.,Chardy J.,74,31,693,1255,6,4,7,6,7,6,,,,,3,0,Completed,2.1,1.66
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Rosol L.,Sock J.,51,22,827,1525,7,6,7,6,6,3,,,,,3,0,Completed,2.75,1.4
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Stepanek R.,4,188,6865,272,6,2,6,3,6,4,,,,,3,0,Completed,1.06,9
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Hewitt L.,8,308,4145,160,6,2,6,4,6,4,,,,,3,0,Completed,1.12,6
6,Melbourne,Australian Open,21/1/16,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Bolelli S.,17,64,1720,765,6,4,6,2,6,7,7,5,,,3,1,Completed,1.16,5
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Thiem D.,16,20,1835,1645,6,1,3,6,7,6,7,5,,,3,1,Completed,2.37,1.53
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Garcia-Lopez G.,7,27,4235,1430,7,5,2,6,6,3,6,4,,,3,1,Completed,1.06,10
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Herbert P.H.,10,167,2725,313,6,4,7,6,7,6,,,,,3,0,Completed,1.08,8
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Dimitrov G.,3,28,8165,1420,6,4,3,6,6,1,6,4,,,3,1,Completed,1.08,7.5
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Simon G.,Delbonis F.,15,53,2145,815,6,3,6,2,6,1,,,,,3,0,Completed,1.16,5
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Seppi A.,1,29,16790,1290,6,1,7,5,7,6,,,,,3,0,Completed,1.01,26
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista R.,Cilic M.,21,13,1640,2405,6,4,7,6,7,5,,,,,3,0,Completed,3.4,1.33
6,Melbourne,Australian Open,22/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Kyrgios N.,6,30,4560,1260,6,3,6,4,1,6,6,4,,,3,1,Completed,1.66,2.2
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Lopez F.,11,19,2495,1690,6,7,7,6,6,2,6,4,,,3,1,Completed,1.44,2.75
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Troicki V.,14,26,2270,1475,6,2,6,3,6,4,,,,,3,0,Completed,1.2,4.5
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Rosol L.,4,51,6865,827,6,2,6,3,7,6,,,,,3,0,Completed,1.07,9
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Johnson S.,8,32,4145,1240,6,1,6,4,6,4,,,,,3,0,Completed,1.22,4.33
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Robert S.,25,225,1485,233,7,5,6,3,6,2,,,,,3,0,Completed,1.06,10
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Kuznetsov An.,Sela D.,74,87,693,633,7,5,3,6,6,1,7,6,,,3,1,Completed,1.44,2.75
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Sousa J.,2,33,8945,1191,6,2,3,6,6,2,6,2,,,3,1,Completed,1.01,23
6,Melbourne,Australian Open,23/1/16,Grand Slam,Outdoor,Hard,3rd Round,5,Tomic B.,Millman J.,17,95,1720,611,6,4,7,6,6,2,,,,,3,0,Completed,1.12,6
